customer_id,telecom_partner,gender,age,state,city,pincode,registration_event,num_dependents,estimated_salary,calls_made,sms_sent,data_used,churn
108926,Airtel,F,18,Nagaland,Mumbai,940802,2021-06-29,3,141585,89,51,6754,0
203947,BSNL,F,65,Bihar,Mumbai,246890,2022-10-17,2,41661,72,5,871,0
217764,Airtel,F,70,Rajasthan,Mumbai,250263,2022-12-25,0,62362,48,34,1699,0
203826,Vodafone,M,49,Chhattisgarh,Hyderabad,211173,2022-10-17,4,53316,94,44,2279,0
152478,Reliance Jio,M,71,Telangana,Kolkata,698683,2022-02-02,1,35562,5,22,5640,0
135012,BSNL,M,44,Uttar Pradesh,Mumbai,476898,2021-11-06,4,148244,15,42,3120,0
97693,Airtel,M,56,Tripura,Hyderabad,625877,2021-05-03,0,144154,86,21,3813,0
143841,BSNL,M,19,Uttarakhand,Mumbai,804098,2021-12-20,2,84427,56,38,2265,0
192761,Vodafone,F,67,Punjab,Bangalore,845928,2022-08-22,2,83188,29,35,6387,0
157584,Airtel,M,69,Kerala,Delhi,305388,2022-02-27,2,118771,72,40,3772,0
62028,Airtel,M,46,Kerala,Kolkata,164891,2020-11-06,4,35230,61,9,1937,0
85407,Reliance Jio,M,61,Goa,Bangalore,641982,2021-03-03,0,127367,87,46,2609,0
164248,Reliance Jio,M,72,Tripura,Kolkata,326381,2022-04-02,3,136111,68,25,8966,0
2999,Vodafone,M,23,Tamil Nadu,Delhi,535214,2020-01-16,1,93089,47,8,3114,0
44746,Airtel,F,60,Tripura,Chennai,344055,2020-08-11,4,128590,50,42,-581,0
164341,Reliance Jio,M,70,Telangana,Mumbai,282681,2022-04-02,2,42236,68,15,4268,0
335,Airtel,F,73,West Bengal,Kolkata,925035,2020-01-02,3,81795,80,9,328,0
162860,BSNL,M,63,Kerala,Hyderabad,299787,2022-03-26,2,32801,87,23,3077,0
51260,Vodafone,F,52,Punjab,Bangalore,777488,2020-09-13,3,132457,31,19,7011,0
131566,BSNL,F,33,Kerala,Delhi,934302,2021-10-20,4,56899,52,25,4350,0
38865,Reliance Jio,M,45,Punjab,Chennai,504903,2020-07-13,1,130388,49,45,1365,0
115105,BSNL,F,35,Himachal Pradesh,Delhi,344934,2021-07-30,3,71916,53,5,5226,0
63402,BSNL,F,61,Gujarat,Delhi,630164,2020-11-13,1,35539,29,31,8584,0
104735,Vodafone,F,55,Nagaland,Mumbai,683234,2021-06-08,1,84006,50,5,7285,0
15317,Airtel,F,30,Tripura,Kolkata,248521,2020-03-17,1,36842,96,39,2486,0
84989,Reliance Jio,M,62,Telangana,Hyderabad,116311,2021-03-01,1,58039,15,-3,8164,0
44077,Reliance Jio,F,40,Chhattisgarh,Kolkata,670294,2020-08-08,2,56213,5,8,10713,0
15724,Airtel,M,57,Jharkhand,Kolkata,705789,2020-03-19,1,52472,2,12,2507,0
198195,Reliance Jio,M,26,Bihar,Delhi,708557,2022-09-18,2,77276,4,32,5175,0
80898,BSNL,M,38,Jharkhand,Delhi,339878,2021-02-08,2,66635,77,41,8776,0
41551,Vodafone,M,41,Telangana,Chennai,905304,2020-07-26,2,101014,87,33,4450,0
176561,Airtel,M,58,Odisha,Hyderabad,963071,2022-06-02,3,44546,25,51,2144,0
33689,Reliance Jio,M,55,Haryana,Bangalore,436061,2020-06-17,2,112886,70,48,3513,0
228409,Airtel,M,18,Manipur,Kolkata,356215,2023-02-17,1,101254,4,1,829,0
21964,Airtel,F,30,Gujarat,Kolkata,989209,2020-04-19,0,128760,95,11,6997,0
187944,BSNL,M,26,Bihar,Hyderabad,658806,2022-07-29,4,77419,7,13,9070,0
173359,Vodafone,F,19,Jharkhand,Bangalore,813046,2022-05-17,0,87134,42,9,4326,0
158350,Vodafone,M,19,Sikkim,Delhi,674958,2022-03-03,2,67139,32,27,4393,0
152650,Airtel,F,19,Madhya Pradesh,Delhi,612462,2022-02-03,1,96231,5,25,4599,0
54389,Airtel,F,33,Nagaland,Hyderabad,616589,2020-09-29,0,122241,95,30,3023,0
37297,BSNL,M,23,Madhya Pradesh,Bangalore,741178,2020-07-05,0,131565,52,35,835,0
101947,Reliance Jio,M,51,Bihar,Mumbai,239306,2021-05-25,2,101838,2,12,6931,0
90651,Vodafone,F,66,Punjab,Hyderabad,836748,2021-03-29,2,54187,103,32,1557,0
50627,BSNL,F,66,Mizoram,Chennai,825874,2020-09-10,1,140861,21,-1,3895,0
96822,Airtel,F,33,Punjab,Bangalore,887991,2021-04-29,0,43704,38,43,10114,0
147478,BSNL,F,58,West Bengal,Bangalore,818789,2022-01-08,0,91088,89,24,6998,0
34346,Reliance Jio,F,54,Gujarat,Chennai,385497,2020-06-20,3,77786,7,45,8555,0
230992,Reliance Jio,M,48,Manipur,Bangalore,110928,2023-03-02,4,31097,9,18,9326,0
167182,Airtel,M,26,Arunachal Pradesh,Mumbai,248113,2022-04-16,1,90873,83,32,5780,0
140762,Airtel,M,33,Maharashtra,Kolkata,264057,2021-12-05,3,107738,95,36,6437,0
95350,Airtel,M,41,Arunachal Pradesh,Chennai,626276,2021-04-22,4,139992,63,31,1560,0
29975,BSNL,M,63,Goa,Hyderabad,777209,2020-05-30,0,108362,33,28,3446,0
41263,Reliance Jio,F,58,Haryana,Hyderabad,148274,2020-07-25,1,112510,23,41,8664,0
200330,Vodafone,M,66,Jharkhand,Mumbai,196435,2022-09-29,1,85664,65,5,5748,0
13336,Airtel,M,52,Kerala,Hyderabad,421595,2020-03-07,1,133348,19,14,7321,0
216345,Vodafone,M,45,Maharashtra,Bangalore,415073,2022-12-18,3,73021,86,6,7766,0
189576,BSNL,F,54,Chhattisgarh,Mumbai,624312,2022-08-06,3,143606,19,27,4272,0
140832,BSNL,F,71,Andhra Pradesh,Chennai,996265,2021-12-05,0,130050,3,25,6924,0
76255,Vodafone,M,42,Madhya Pradesh,Chennai,374447,2021-01-16,3,97513,66,12,2017,0
133574,Vodafone,F,50,Manipur,Bangalore,470900,2021-10-30,0,146334,61,12,10551,0
228911,Reliance Jio,M,45,West Bengal,Delhi,232853,2023-02-19,4,134212,11,48,1099,0
147180,Airtel,F,73,Bihar,Kolkata,755368,2022-01-06,2,93097,80,17,7914,0
137595,BSNL,M,49,West Bengal,Mumbai,241016,2021-11-19,4,75621,74,22,8406,0
133914,BSNL,M,22,Karnataka,Chennai,474145,2021-11-01,0,49608,74,38,6264,0
212226,Airtel,F,32,Assam,Delhi,125373,2022-11-28,4,146901,66,36,2268,0
236372,Vodafone,F,40,Jharkhand,Delhi,252751,2023-03-29,1,61355,66,-2,1085,0
103039,BSNL,M,71,Mizoram,Mumbai,112183,2021-05-30,3,104769,58,25,1497,0
122350,BSNL,M,70,Meghalaya,Delhi,597522,2021-09-04,2,44447,70,35,9625,0
36500,Reliance Jio,M,38,Odisha,Hyderabad,973168,2020-07-01,1,138740,13,9,7474,0
238244,Vodafone,M,30,Goa,Chennai,224908,2023-04-07,4,130612,33,4,1222,0
45006,Reliance Jio,M,56,Chhattisgarh,Kolkata,944846,2020-08-13,1,98148,69,7,7418,0
114385,Reliance Jio,M,28,West Bengal,Chennai,466376,2021-07-26,0,28470,107,24,1695,0
51583,Reliance Jio,M,34,Haryana,Kolkata,328798,2020-09-15,1,44818,100,1,1142,0
70189,BSNL,F,46,Madhya Pradesh,Chennai,534601,2020-12-17,0,98642,29,33,6306,0
231405,BSNL,M,23,Bihar,Delhi,726518,2023-03-04,1,135523,58,27,1598,0
80169,BSNL,M,62,Uttarakhand,Mumbai,225226,2021-02-05,4,143075,-1,6,7733,0
42843,Vodafone,F,29,Karnataka,Kolkata,597673,2020-08-02,3,139486,4,21,7769,0
238640,Vodafone,M,64,Jharkhand,Kolkata,227019,2023-04-09,4,132368,82,-1,4973,0
206839,Vodafone,M,66,Maharashtra,Kolkata,510247,2022-11-01,3,60589,9,0,6020,0
234219,Vodafone,M,60,Assam,Chennai,219725,2023-03-18,4,101996,18,28,2526,0
150677,Airtel,F,30,Nagaland,Bangalore,313358,2022-01-24,0,146206,11,18,1399,0
214940,BSNL,F,22,Gujarat,Kolkata,831984,2022-12-11,3,61069,90,8,7577,0
137671,Vodafone,M,62,Assam,Mumbai,431511,2021-11-20,4,87940,73,26,7108,0
74061,Vodafone,F,35,Rajasthan,Mumbai,529018,2021-01-05,2,113101,30,21,6491,0
48129,Reliance Jio,M,63,Chhattisgarh,Kolkata,500531,2020-08-28,1,94106,-2,5,7946,0
78494,Vodafone,F,62,Telangana,Delhi,821486,2021-01-27,3,128754,5,39,307,0
212475,BSNL,F,19,Haryana,Hyderabad,485513,2022-11-29,3,88669,46,12,1728,0
20369,Airtel,M,45,Tripura,Hyderabad,892317,2020-04-11,2,30036,14,8,4670,0
109765,BSNL,M,49,Chhattisgarh,Chennai,814590,2021-07-03,3,73294,25,24,6839,0
121094,BSNL,F,64,Mizoram,Chennai,302593,2021-08-29,4,113732,81,46,3225,0
176696,Reliance Jio,F,60,Kerala,Mumbai,865438,2022-06-03,0,146221,64,17,7399,0
40025,Vodafone,M,54,Odisha,Bangalore,185216,2020-07-19,3,139720,60,4,2391,0
202243,Vodafone,M,27,Odisha,Delhi,256669,2022-10-09,0,145134,33,-3,1665,0
33765,Vodafone,M,34,Karnataka,Kolkata,928074,2020-06-17,4,36360,76,13,2054,0
217307,Vodafone,M,50,Sikkim,Hyderabad,147470,2022-12-23,2,87857,5,36,6394,0
120486,Reliance Jio,M,42,Tripura,Delhi,542228,2021-08-26,1,112099,70,40,-430,0
189935,Airtel,M,43,Andhra Pradesh,Chennai,312131,2022-08-08,4,135373,55,24,2287,0
105540,Vodafone,F,39,Maharashtra,Hyderabad,156366,2021-06-12,4,77097,96,13,2955,0
105465,BSNL,M,64,Karnataka,Delhi,482272,2021-06-11,4,89333,68,13,7315,0
106605,Reliance Jio,M,45,Gujarat,Hyderabad,808250,2021-06-17,3,99947,94,38,2288,0
184243,BSNL,M,27,Nagaland,Chennai,171215,2022-07-11,1,23705,9,34,7891,0
179215,BSNL,F,72,Karnataka,Hyderabad,973703,2022-06-15,1,72216,97,42,9342,0
213503,Reliance Jio,M,53,Tripura,Bangalore,905912,2022-12-04,4,99823,23,35,8406,0
43030,Airtel,F,27,Telangana,Bangalore,222605,2020-08-03,3,143996,89,34,2201,0
242838,Airtel,F,55,Madhya Pradesh,Hyderabad,161515,2023-04-30,1,142269,18,36,4559,0
13170,Reliance Jio,M,34,Sikkim,Delhi,472738,2020-03-06,0,142075,87,36,10613,0
61488,Airtel,F,28,Chhattisgarh,Hyderabad,720791,2020-11-03,1,127396,57,9,4129,0
216100,Reliance Jio,F,65,Odisha,Mumbai,333647,2022-12-17,1,115393,26,29,7401,0
98851,Airtel,M,61,Mizoram,Bangalore,899547,2021-05-09,4,55404,68,35,9236,0
73466,Vodafone,F,53,Haryana,Kolkata,279335,2021-01-02,3,134411,3,14,6558,0
230576,Reliance Jio,F,69,Maharashtra,Bangalore,932392,2023-02-28,1,51450,69,28,799,0
125232,Airtel,M,37,Jharkhand,Bangalore,552040,2021-09-18,3,138836,12,8,2195,0
106403,BSNL,M,61,Telangana,Delhi,381476,2021-06-16,1,95446,48,13,7043,0
183748,Airtel,M,74,Andhra Pradesh,Chennai,929729,2022-07-08,3,103800,83,26,7208,0
186407,BSNL,F,66,Uttarakhand,Bangalore,309818,2022-07-21,2,143294,8,0,4716,0
231041,Vodafone,M,23,Sikkim,Chennai,243772,2023-03-02,2,62906,92,40,3951,0
212586,Airtel,F,19,Arunachal Pradesh,Mumbai,510955,2022-11-30,2,23910,76,28,4487,0
155628,Vodafone,M,66,Haryana,Mumbai,302030,2022-02-17,3,34968,53,14,7270,0
19240,Airtel,M,51,Gujarat,Kolkata,622533,2020-04-06,4,25175,105,21,718,0
199858,BSNL,M,55,Himachal Pradesh,Kolkata,722723,2022-09-27,3,142400,43,8,6146,0
200799,Vodafone,M,71,Uttarakhand,Delhi,992559,2022-10-02,3,127957,46,28,5671,0
222681,Vodafone,F,36,Bihar,Chennai,269962,2023-01-19,4,126424,35,12,1416,0
4049,Vodafone,M,42,Tripura,Delhi,493059,2020-01-21,2,87040,18,13,3791,0
65014,Airtel,F,56,Maharashtra,Delhi,873769,2020-11-21,1,53795,100,40,7218,0
176509,Airtel,F,54,Meghalaya,Hyderabad,108181,2022-06-02,3,85253,56,41,906,0
41702,Reliance Jio,F,24,Andhra Pradesh,Delhi,273830,2020-07-27,2,139924,24,22,5287,0
97260,Airtel,M,50,Haryana,Hyderabad,297375,2021-05-01,3,135223,12,14,6539,0
208173,Vodafone,M,33,Tripura,Chennai,819559,2022-11-07,3,127462,-1,20,1433,0
28780,Reliance Jio,F,36,West Bengal,Kolkata,385480,2020-05-24,2,23709,85,43,1261,0
83855,Airtel,F,71,Bihar,Delhi,652389,2021-02-23,0,141247,88,9,997,0
191311,Airtel,M,55,Punjab,Kolkata,396229,2022-08-15,1,88533,70,27,4731,0
1581,Airtel,M,59,Bihar,Bangalore,813931,2020-01-08,0,88326,59,5,5121,0
53882,Airtel,M,18,Goa,Chennai,476194,2020-09-26,1,64513,26,4,2003,0
91608,Reliance Jio,F,73,Maharashtra,Bangalore,370056,2021-04-03,1,43044,36,35,8903,0
63484,Vodafone,M,60,Kerala,Hyderabad,703604,2020-11-13,1,48363,31,21,5720,0
223185,Airtel,M,30,Rajasthan,Hyderabad,124794,2023-01-22,3,84107,103,20,7969,0
50153,Reliance Jio,M,62,Rajasthan,Bangalore,273458,2020-09-08,2,132959,27,44,6114,0
227215,Vodafone,M,32,Manipur,Kolkata,358452,2023-02-11,0,103348,104,41,1835,0
151081,Reliance Jio,M,55,Andhra Pradesh,Mumbai,417332,2022-01-26,4,42392,72,32,6992,0
89813,Airtel,F,22,Andhra Pradesh,Hyderabad,370467,2021-03-25,4,60120,28,7,3293,0
118125,Reliance Jio,F,50,Maharashtra,Bangalore,507973,2021-08-14,0,89789,66,35,3563,0
2568,BSNL,M,58,Haryana,Delhi,531363,2020-01-13,2,35396,11,38,10171,0
153366,Vodafone,M,26,Haryana,Delhi,341296,2022-02-06,4,29010,15,6,5402,0
158794,Reliance Jio,F,30,Rajasthan,Hyderabad,312983,2022-03-05,2,46007,80,34,7944,0
74518,Vodafone,F,54,Sikkim,Chennai,870299,2021-01-07,2,44328,70,10,7701,0
203980,BSNL,M,70,Jharkhand,Bangalore,580092,2022-10-17,1,125745,1,47,3982,0
32424,Reliance Jio,M,36,Andhra Pradesh,Delhi,781095,2020-06-11,2,104973,26,14,1288,0
68798,BSNL,F,53,Telangana,Delhi,600143,2020-12-10,0,148937,83,21,9224,0
16010,BSNL,M,55,Rajasthan,Bangalore,294597,2020-03-21,4,120717,84,42,6826,0
54454,Airtel,F,52,Jharkhand,Chennai,823687,2020-09-29,3,148738,10,39,9315,0
180005,Vodafone,M,40,Karnataka,Mumbai,139252,2022-06-19,0,45873,88,33,1670,0
199412,Airtel,F,72,Odisha,Hyderabad,440405,2022-09-25,2,86936,88,29,7101,0
61929,Vodafone,F,66,Manipur,Chennai,299204,2020-11-05,1,100818,50,22,7883,0
79069,Vodafone,F,26,Telangana,Delhi,190989,2021-01-30,4,120674,42,26,8869,0
186076,Vodafone,F,31,Madhya Pradesh,Kolkata,991494,2022-07-20,0,20912,8,33,5632,0
161771,BSNL,F,73,Arunachal Pradesh,Delhi,648514,2022-03-20,0,29566,94,13,8086,0
59446,BSNL,M,28,Haryana,Mumbai,170930,2020-10-24,1,58414,91,14,1163,0
98333,Vodafone,M,45,Haryana,Mumbai,824289,2021-05-07,2,22450,36,1,4669,0
171253,BSNL,M,51,Telangana,Kolkata,183091,2022-05-07,2,72383,71,43,2923,0
161811,BSNL,M,34,Karnataka,Delhi,866761,2022-03-20,3,68173,77,2,6450,0
22352,Reliance Jio,M,67,Goa,Bangalore,584515,2020-04-21,4,110652,67,32,8061,0
236080,Vodafone,F,40,Uttarakhand,Kolkata,221453,2023-03-27,1,31421,27,45,8968,0
82898,Reliance Jio,M,65,Himachal Pradesh,Delhi,825564,2021-02-18,4,106198,22,45,6255,0
123127,Airtel,M,46,Karnataka,Kolkata,453627,2021-09-08,1,141879,106,19,1945,0
59835,Airtel,F,65,Andhra Pradesh,Bangalore,484552,2020-10-26,1,51672,75,-1,2930,0
222115,Airtel,M,51,Meghalaya,Bangalore,805507,2023-01-16,0,139958,15,8,1026,0
193200,Vodafone,F,48,Goa,Bangalore,470975,2022-08-24,3,82581,51,10,1973,0
169712,Reliance Jio,M,32,Karnataka,Bangalore,965958,2022-04-29,1,125287,30,9,1801,0
201527,Vodafone,M,36,Manipur,Delhi,474446,2022-10-05,0,128578,13,6,9598,0
34136,Reliance Jio,F,25,Haryana,Kolkata,617980,2020-06-19,2,81278,45,44,3538,0
81832,Airtel,F,41,Haryana,Hyderabad,782669,2021-02-13,3,80518,38,7,3198,0
235517,Airtel,M,47,Kerala,Mumbai,506335,2023-03-24,1,122780,96,6,5314,0
69461,Vodafone,M,32,Maharashtra,Mumbai,194623,2020-12-13,0,59176,90,14,4786,0
125167,BSNL,M,52,Punjab,Hyderabad,863541,2021-09-18,4,63343,45,50,10821,0
57981,Vodafone,F,53,Uttar Pradesh,Hyderabad,516185,2020-10-17,2,99390,96,30,3206,0
225956,Airtel,F,45,Tripura,Chennai,377378,2023-02-04,3,92501,91,6,4334,0
126664,Vodafone,M,22,Uttarakhand,Mumbai,758435,2021-09-25,0,133257,53,45,5508,0
31544,Vodafone,M,69,Andhra Pradesh,Delhi,369505,2020-06-06,3,124928,54,44,9626,0
145828,Vodafone,M,43,Sikkim,Chennai,832232,2021-12-30,3,127884,87,11,7286,0
209356,Reliance Jio,M,42,Nagaland,Kolkata,206795,2022-11-13,4,64885,13,30,3924,0
196392,BSNL,M,60,Mizoram,Delhi,597475,2022-09-09,0,113132,59,32,5936,0
190943,Reliance Jio,M,44,Nagaland,Mumbai,344512,2022-08-13,1,70880,43,19,8016,0
212434,BSNL,M,41,Haryana,Mumbai,411272,2022-11-29,4,97612,65,34,2332,0
211248,Reliance Jio,M,47,Tripura,Hyderabad,636478,2022-11-23,0,117557,75,43,5885,0
168756,BSNL,M,44,West Bengal,Chennai,778472,2022-04-24,4,60164,14,-2,6426,0
243447,Vodafone,M,25,Jharkhand,Hyderabad,946414,2023-05-03,3,79487,74,51,5680,0
40310,BSNL,M,32,Uttarakhand,Delhi,613531,2020-07-20,1,96543,20,39,5983,0
133105,Reliance Jio,M,41,Meghalaya,Hyderabad,567116,2021-10-28,1,129328,29,40,8505,0
226336,Vodafone,M,40,Odisha,Bangalore,107807,2023-02-06,2,56620,36,20,6464,0
70559,BSNL,M,54,Odisha,Chennai,399427,2020-12-19,4,49379,60,9,1992,0
112769,Airtel,F,68,Madhya Pradesh,Chennai,825692,2021-07-18,0,131805,9,32,2764,0
29532,Vodafone,F,27,Uttar Pradesh,Delhi,335254,2020-05-27,0,71246,21,16,2338,0
95069,Airtel,M,39,Uttar Pradesh,Delhi,319658,2021-04-20,2,84353,88,5,3897,0
150013,BSNL,F,65,Karnataka,Mumbai,179442,2022-01-20,1,24104,91,1,1907,0
132014,Reliance Jio,M,51,Jharkhand,Hyderabad,644383,2021-10-22,4,138528,40,45,4773,0
138573,Vodafone,F,51,Kerala,Bangalore,513151,2021-11-24,1,110662,18,39,6809,0
119421,Airtel,M,39,Punjab,Bangalore,137006,2021-08-20,3,53157,80,27,4952,0
230842,Vodafone,M,38,Arunachal Pradesh,Bangalore,330882,2023-03-01,1,80820,97,33,3126,0
212670,BSNL,F,26,Mizoram,Hyderabad,145293,2022-11-30,2,47279,15,0,6652,0
15840,Vodafone,M,71,Karnataka,Mumbai,319577,2020-03-20,3,22735,62,26,9005,0
71418,Airtel,F,44,West Bengal,Mumbai,487734,2020-12-23,3,28496,27,31,5148,0
17998,Airtel,M,32,Sikkim,Bangalore,244776,2020-03-31,2,69471,41,41,9270,0
216916,Reliance Jio,M,66,Andhra Pradesh,Bangalore,686043,2022-12-21,4,74268,5,39,1575,0
55875,BSNL,F,61,Haryana,Chennai,939659,2020-10-06,3,91286,85,22,2786,0
111274,Reliance Jio,F,58,Rajasthan,Kolkata,219548,2021-07-10,0,42194,48,11,6002,0
2370,BSNL,M,52,Goa,Chennai,435448,2020-01-12,4,108766,49,44,521,0
33136,Vodafone,F,64,Madhya Pradesh,Mumbai,552352,2020-06-14,1,67600,48,42,4377,0
153780,Reliance Jio,F,26,Assam,Mumbai,953947,2022-02-08,4,68881,56,25,2144,0
79709,BSNL,M,35,West Bengal,Hyderabad,273844,2021-02-02,0,37433,48,37,2415,0
224259,BSNL,F,21,Haryana,Chennai,765742,2023-01-27,1,111719,50,41,8455,0
197174,BSNL,F,74,Uttarakhand,Mumbai,527511,2022-09-13,0,133328,48,21,302,0
158827,Airtel,M,68,Telangana,Mumbai,216674,2022-03-05,0,114160,7,1,529,0
237869,Reliance Jio,M,65,Andhra Pradesh,Hyderabad,540696,2023-04-05,2,53649,47,29,5791,0
113275,Vodafone,M,36,Bihar,Bangalore,265191,2021-07-20,4,92995,74,22,5417,0
71454,BSNL,M,32,Goa,Hyderabad,582061,2020-12-23,3,135426,73,9,899,0
97707,BSNL,M,26,Madhya Pradesh,Mumbai,998213,2021-05-04,4,142220,91,30,3628,0
215079,Reliance Jio,F,47,Haryana,Kolkata,766163,2022-12-12,0,72773,55,11,152,0
96747,Reliance Jio,M,27,Sikkim,Mumbai,914414,2021-04-29,1,48428,10,33,268,0
79872,BSNL,M,39,Arunachal Pradesh,Mumbai,661273,2021-02-03,2,118234,75,10,6480,0
208427,Airtel,M,68,Gujarat,Chennai,579601,2022-11-09,2,55367,49,6,113,0
28358,Airtel,M,37,Meghalaya,Mumbai,258027,2020-05-21,3,103043,6,28,1744,0
144127,Vodafone,F,26,Mizoram,Mumbai,189755,2021-12-22,0,136123,28,14,9804,0
73084,Vodafone,F,36,Odisha,Delhi,738244,2020-12-31,4,88134,10,13,4302,0
147073,Reliance Jio,M,56,Meghalaya,Hyderabad,799547,2022-01-06,0,135463,12,17,9006,0
71355,Reliance Jio,M,57,Gujarat,Bangalore,101543,2020-12-23,0,35611,105,7,10242,0
119,Vodafone,F,72,Maharashtra,Kolkata,828452,2020-01-01,2,92886,79,23,3167,0
126287,Reliance Jio,M,71,Tamil Nadu,Hyderabad,933143,2021-09-24,0,143622,94,21,3325,0
33332,BSNL,F,73,Tamil Nadu,Bangalore,984841,2020-06-15,2,139719,83,43,9758,0
100794,Vodafone,M,21,Goa,Kolkata,371415,2021-05-19,3,51458,3,21,3993,0
68072,BSNL,M,60,West Bengal,Bangalore,630173,2020-12-06,2,123486,61,32,8623,0
190950,Airtel,F,57,Gujarat,Delhi,528300,2022-08-13,4,125752,66,42,7258,0
182146,Airtel,M,38,Maharashtra,Kolkata,670592,2022-06-30,2,98595,3,43,2381,0
42934,Reliance Jio,M,59,Chhattisgarh,Chennai,790640,2020-08-02,2,138166,52,46,8134,0
127045,Vodafone,M,62,Jharkhand,Delhi,428531,2021-09-27,2,50916,7,26,1610,0
99063,Airtel,M,33,Sikkim,Delhi,244319,2021-05-10,3,83730,33,9,4176,0
133767,BSNL,F,55,Sikkim,Kolkata,869666,2021-10-31,1,83511,63,42,2364,0
17585,Airtel,F,50,Haryana,Hyderabad,555724,2020-03-29,1,54185,65,14,10407,0
142908,BSNL,M,60,Goa,Chennai,717415,2021-12-16,2,45411,77,-4,674,0
35746,BSNL,M,31,Kerala,Delhi,694726,2020-06-27,3,100373,14,39,7629,0
61274,BSNL,M,39,Chhattisgarh,Delhi,768336,2020-11-02,4,51763,87,19,1043,0
155230,Reliance Jio,M,45,Madhya Pradesh,Bangalore,540860,2022-02-15,3,117506,36,49,8334,0
152252,BSNL,F,64,Punjab,Mumbai,419356,2022-02-01,0,41634,17,14,3945,0
68114,Vodafone,F,60,Uttarakhand,Hyderabad,499033,2020-12-06,2,138154,63,6,6608,0
175557,BSNL,M,52,Uttarakhand,Delhi,217363,2022-05-28,4,22100,57,37,1121,0
4702,Reliance Jio,M,49,Meghalaya,Delhi,990999,2020-01-24,2,149289,86,41,3144,0
220627,Reliance Jio,M,69,Karnataka,Kolkata,866438,2023-01-09,0,57984,34,33,8754,0
8367,BSNL,M,71,Telangana,Bangalore,284534,2020-02-11,2,53407,52,37,-105,0
31955,Airtel,M,24,Chhattisgarh,Kolkata,615348,2020-06-08,1,92569,14,5,1490,0
145451,Vodafone,M,36,Nagaland,Hyderabad,206022,2021-12-28,4,109337,84,43,5211,0
160388,Vodafone,F,25,Kerala,Hyderabad,306592,2022-03-13,4,97097,13,30,3434,0
116012,BSNL,F,44,Manipur,Hyderabad,498246,2021-08-03,1,79899,16,11,1830,0
151933,Reliance Jio,M,27,Karnataka,Kolkata,761466,2022-01-30,0,83297,74,20,9524,0
169378,BSNL,M,56,Andhra Pradesh,Chennai,274745,2022-04-27,2,147457,15,-3,6120,0
14565,BSNL,M,35,Madhya Pradesh,Chennai,236203,2020-03-13,1,78498,50,28,6459,0
24263,Airtel,M,29,Gujarat,Chennai,451070,2020-05-01,1,46614,99,10,1062,0
12519,BSNL,F,51,Chhattisgarh,Chennai,992896,2020-03-03,4,63795,88,13,6753,0
96171,BSNL,M,66,Assam,Bangalore,600586,2021-04-26,4,97091,3,7,38,0
108429,Reliance Jio,F,24,Assam,Kolkata,910951,2021-06-26,0,66652,56,7,10466,0
228164,Airtel,M,18,Karnataka,Chennai,222222,2023-02-15,1,76399,24,13,4767,0
240527,BSNL,F,34,Mizoram,Kolkata,915005,2023-04-18,2,24868,60,41,3738,0
36220,Reliance Jio,M,63,Manipur,Chennai,766414,2020-06-30,4,89958,9,6,3887,0
59226,Reliance Jio,M,36,Mizoram,Delhi,961890,2020-10-23,0,44381,23,15,1392,0
44604,Airtel,M,64,Haryana,Chennai,966964,2020-08-11,1,75734,35,47,9418,0
137776,BSNL,M,26,Karnataka,Bangalore,326217,2021-11-20,2,54364,50,45,4137,0
80719,BSNL,M,54,Rajasthan,Delhi,126107,2021-02-08,4,24127,70,17,935,0
190735,Vodafone,F,70,Uttar Pradesh,Chennai,951434,2022-08-12,3,118389,72,-3,2817,0
233931,Airtel,M,37,Andhra Pradesh,Hyderabad,703300,2023-03-16,2,126774,74,27,3669,0
120043,Airtel,F,36,Kerala,Kolkata,403001,2021-08-23,4,64967,72,50,7280,0
91165,Vodafone,F,71,Jharkhand,Chennai,387665,2021-04-01,2,86524,10,41,10102,0
190533,BSNL,F,60,Sikkim,Hyderabad,757896,2022-08-11,3,29285,89,3,5278,0
26841,BSNL,M,27,Nagaland,Mumbai,140088,2020-05-14,1,37637,4,12,9965,0
111066,Reliance Jio,F,52,Manipur,Bangalore,699049,2021-07-09,4,140521,11,21,5359,0
235653,BSNL,M,53,Andhra Pradesh,Hyderabad,207431,2023-03-25,1,113656,49,0,9426,0
83653,Reliance Jio,M,74,Tamil Nadu,Delhi,246008,2021-02-22,4,143528,29,31,4107,0
63886,Reliance Jio,M,18,Maharashtra,Chennai,727728,2020-11-15,3,92481,68,25,9958,0
97098,BSNL,M,72,Tamil Nadu,Delhi,304384,2021-04-30,1,77131,93,15,9006,0
116336,Reliance Jio,F,27,Jharkhand,Kolkata,837776,2021-08-05,2,55898,92,14,9487,0
71239,BSNL,F,42,Bihar,Hyderabad,912548,2020-12-22,3,98658,93,18,8933,0
114105,Vodafone,F,33,Tamil Nadu,Hyderabad,660978,2021-07-25,0,42179,3,42,1241,0
203312,BSNL,M,49,Haryana,Hyderabad,123417,2022-10-14,2,37606,29,22,3625,0
23367,Vodafone,F,21,Odisha,Delhi,901115,2020-04-26,3,45428,48,19,1418,0
220364,BSNL,F,74,Rajasthan,Chennai,275747,2023-01-07,1,28238,98,18,6927,0
229575,Vodafone,M,40,Goa,Kolkata,802123,2023-02-23,1,115989,103,33,2368,0
